name,category,subcategory,mrp,dmart_price,unit
Kamasutra Ribbed Condoms : 20 Pieces,Bed & Bath,bed,,200.0,
Sirona Bleu 3 In 1 Dotted Ribbed & Contour Shaped Condoms : 8 Piece,Bed & Bath,bed,,249.0,
Kamasutra Ribbed Condoms : 12 Pieces,Bed & Bath,bed,,120.0,
