product_id,title,brand,description,category_main,category_sub,price_mrp,price_selling,discount_percentage,discount_amount,quantity,unit,unit_price,stock_count,is_available,is_emergency,status,image_url,product_url,created_at,updated_at
,,,,Bags & Accessories,bag,145.0,145.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Bags & Accessories,bag,145.0,145.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Bags & Accessories,bag,140.0,140.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Bags & Accessories,bag,189.0,189.0,0.0,0.0,10 pc,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,139.0,139.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,90.0,90.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,115.0,115.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,90.0,90.0,0.0,0.0,50 pc,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,75.0,75.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,69.0,69.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,65.0,65.0,0.0,0.0,450 ml,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,89.0,89.0,0.0,0.0,750 ml,0.0,0.0,,,,,,0.0,False,False
,,,,Bags & Accessories,bag,75.0,75.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,55.0,55.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,45.0,45.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Bags & Accessories,bag,119.0,119.0,0.0,0.0,25 pc,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,69.0,69.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,65.0,65.0,0.0,0.0,450 ml,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,95.0,95.0,0.0,0.0,750 ml,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,80.0,80.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,65.0,65.0,0.0,0.0,100 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,60.0,60.0,0.0,0.0,100 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,90.0,90.0,0.0,0.0,50 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,39.0,39.0,0.0,0.0,100 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,48.0,48.0,0.0,0.0,90 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,45.0,45.0,0.0,0.0,100 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,210.0,210.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,,,,Uncategorized,,270.0,270.0,0.0,0.0,1 Unit,0.0,0.0,,,,,,0.0,False,False
,Bata Orthocomfit Men's Slipper M5 - Brown : Size 10,,,Clothing,men,199.0,169.0,30.0,0.0,,0.0,0.0,,,https://www.dmart.in/product/bata-orthocomfit-mens-slipper-m5-brown-pmenfotwr0bata39xx290724?selectedProd=1600589,,,30.0,False,False
,Bata Alex Remo Slip-On Men's Shoes AW22 - Black : Size 10,,,Clothing,men,699.0,599.0,100.0,0.0,,0.0,0.0,,,https://www.dmart.in/product/bata-alex-remo-slip-on-mens-shoes-aw22-black-pmenfotwr0bata57xx280524?selectedProd=1576085,,,100.0,False,False
,Bata Alex Remo Lace-Up Men's Shoes AW22 - Black : Size 10,,,Clothing,men,699.0,599.0,100.0,0.0,,0.0,0.0,,,https://www.dmart.in/product/bata-alex-remo-lace-up-mens-shoes-aw22-black-pmenfotwr0bata55xx280524?selectedProd=1576081,,,100.0,False,False
,Bata Orthocomfit Men's Slipper M5 - Grey : Size 11,,,Clothing,men,199.0,169.0,30.0,0.0,,0.0,0.0,,,https://www.dmart.in/product/bata-orthocomfit-mens-slipper-m5-grey-pmenfotwr0bata31xx290724?selectedProd=1600585,,,30.0,False,False
,Bata Orthocomfit Women's Slipper M5 - Blue : Size 8,,,Clothing,men,189.0,159.0,30.0,0.0,,0.0,0.0,,,https://www.dmart.in/product/bata-orthocomfit-womens-slipper-m5-blue-pgirlsslipr0bata21xx290724?selectedProd=1600581,,,30.0,False,False
,Bata Orthocomfit Women's Slipper M5 - Pink : Size 8,,,Lighting & Electrical,pin,189.0,159.0,30.0,0.0,,0.0,0.0,,,https://www.dmart.in/product/bata-orthocomfit-womens-slipper-m5-pink-pgirlsslipr0bata1xx290724?selectedProd=1600571,,,30.0,False,False
,Bata Orthocomfit Women's Slipper M5 - Black : Size 8,,,Clothing,men,189.0,159.0,30.0,0.0,,0.0,0.0,,,https://www.dmart.in/product/bata-orthocomfit-womens-slipper-m5-black-pgirlsslipr0bata11xx290724?selectedProd=1600576,,,30.0,False,False
,Relaxo Flite Women's Chappal PUL118 - Maroon : Size 5,,,Clothing,men,289.5,269.0,20.5,0.0,,0.0,0.0,,,https://www.dmart.in/product/relaxo-flite-womens-chappal-pul117---maroon-pmenfotwr0flit41xx80723?selectedProd=1344031,,,20.5,False,False
,Relaxo Flite Women's Chappal PUL117 - Maroon : Size 4,,,Clothing,men,269.5,250.0,19.5,0.0,,0.0,0.0,,,https://www.dmart.in/product/relaxo-flite-womens-chappal-pul117---maroon-pmenfotwr0flit41xx70723?selectedProd=1344057,,,19.5,False,False
,Kiwi Express Sponge All Colours : 5 ml,,,Uncategorized,,92.0,80.0,12.0,0.0,,16.0,0.0,,,https://www.dmart.in/product/kiwi-express-sponge-all-colours-pwaxpolish0klin65xx20620?selectedProd=731409,,,12.0,False,False
,Kiwi Express Shine Sponge - Black : 5 ml,,,Uncategorized,,92.0,86.0,6.0,0.0,,17.2,0.0,,,https://www.dmart.in/product/kiwi-express-shine-sponge---black-pshoecarekiwi4xx90218?selectedProd=240004,,,6.0,False,False
,Kiwi Leather Shoe Shine Brush : 1 Unit,,,Cleaning Tools,brush,75.0,67.0,8.0,0.0,,0.0,0.0,,,https://www.dmart.in/product/kiwi-shoe-brush-pinstashine0knor67xx20620?selectedProd=731416,,,8.0,False,False
,Kiwi Black Polish : 15 gms,,,Uncategorized,,40.0,35.0,5.0,0.0,,2.33,0.0,,,https://www.dmart.in/product/kiwi-black-polish-pwaxpolish0kiwi55xx20620?selectedProd=731406,,,5.0,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,1 kg,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Bags & Accessories,sling,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Lighting & Electrical,light,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Pet Supplies,cat,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,1 Kg,0.0,0.0,,,,,,,False,False
,,,,Home Decor,kitchen,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Pet Supplies,cat,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Personal Care & Beauty,beauty,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Home Utility & Organisers,rack,0.0,455.0,0.0,0.0,2 Pc,0.0,0.0,,,,,,,False,False
,,,,Lighting & Electrical,light,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Home Utility & Organisers,rack,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Lighting & Electrical,light,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Uncategorized,,0.0,455.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,cookie,0.0,150.0,0.0,0.0,600 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,170.0,0.0,0.0,400 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,170.0,0.0,0.0,242 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,60.0,0.0,0.0,138 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,30.0,0.0,0.0,70 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,cookie,0.0,150.0,0.0,0.0,400 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,cookie,0.0,150.0,0.0,0.0,500 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,180.0,0.0,0.0,400 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,cookie,0.0,160.0,0.0,0.0,600 g,0.0,0.0,,,,,,,False,False
,,,,Chocolates & Candies,chocolate,0.0,60.0,0.0,0.0,138 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,35.0,0.0,0.0,145 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,160.0,0.0,0.0,300 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,cookie,0.0,200.0,0.0,0.0,500 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,210.0,0.0,0.0,400 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,cookie,0.0,65.0,0.0,0.0,200 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,cookie,0.0,60.0,0.0,0.0,120 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,130.0,0.0,0.0,400 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,60.0,0.0,0.0,144 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,60.0,0.0,0.0,150 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,cookie,0.0,50.0,0.0,0.0,55 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,cookie,0.0,50.0,0.0,0.0,55 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,cookie,0.0,50.0,0.0,0.0,55 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,44.0,0.0,0.0,180 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,100.0,0.0,0.0,800 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,125.0,0.0,0.0,800 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,90.0,0.0,0.0,500 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,55.0,0.0,0.0,200 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,160.0,0.0,0.0,950 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,150.0,0.0,0.0,1 kg,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,60.0,0.0,0.0,150 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,40.0,0.0,0.0,188 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,220.0,0.0,0.0,504 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,cookie,0.0,350.0,0.0,0.0,5 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,110.0,0.0,0.0,500 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,40.0,0.0,0.0,138 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,36.0,0.0,0.0,150 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,92.0,0.0,0.0,300 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,35.0,0.0,0.0,6 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,35.0,0.0,0.0,83 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,35.0,0.0,0.0,83 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,cookie,0.0,180.0,0.0,0.0,276 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,92.0,0.0,0.0,300 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,149.0,0.0,0.0,500 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,36.0,0.0,0.0,125 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,140.0,0.0,0.0,400 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,170.0,0.0,0.0,250 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,30.0,0.0,0.0,55 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,240.0,0.0,0.0,800 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,199.0,0.0,0.0,1 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,80.0,0.0,0.0,400 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,180.0,0.0,0.0,250 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,50.0,0.0,0.0,60 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,50.0,0.0,0.0,60 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,50.0,0.0,0.0,60 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,50.0,0.0,0.0,60 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,50.0,0.0,0.0,60 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,399.0,0.0,0.0,150 g,0.0,0.0,,,,,,,False,False
,,,,Sweets,sweet,0.0,499.0,0.0,0.0,205 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,399.0,0.0,0.0,180 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,499.0,0.0,0.0,275 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,300.0,0.0,0.0,1 kg,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,75.0,0.0,0.0,200 g,0.0,0.0,,,,,,,False,False
,,,,Snacks & Munchies,snack,0.0,220.0,0.0,0.0,800 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,330.0,0.0,0.0,1 kg,0.0,0.0,,,,,,,False,False
,,,,,,0.0,80.0,0.0,0.0,200 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,60.0,0.0,0.0,60 g,0.0,0.0,,,,,,,False,False
,,,,Snacks & Munchies,munch,0.0,20.0,0.0,0.0,75 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,104.0,0.0,0.0,400 g,0.0,0.0,,,,,,,False,False
,,,,Ketchup & Sauce,tomato,0.0,60.0,0.0,0.0,60 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,20.0,0.0,0.0,68 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,48.0,0.0,0.0,150 g,0.0,0.0,,,,,,,False,False
,,,,Sweets,sweet,0.0,45.0,0.0,0.0,150 g,0.0,0.0,,,,,,,False,False
,,,,Chocolates & Candies,bar,0.0,45.0,0.0,0.0,150 g,0.0,0.0,,,,,,,False,False
,,,,Snacks & Munchies,snack,0.0,70.0,0.0,0.0,150 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,45.0,0.0,0.0,150 g,0.0,0.0,,,,,,,False,False
,,,,Health Food,diet,0.0,45.0,0.0,0.0,150 g,0.0,0.0,,,,,,,False,True
,,,,,,0.0,50.0,0.0,0.0,85 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,50.0,0.0,0.0,117 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,120.0,0.0,0.0,107 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,50.0,0.0,0.0,82 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,120.0,0.0,0.0,102 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,120.0,0.0,0.0,102 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,50.0,0.0,0.0,117 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,230.0,0.0,0.0,500 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,50.0,0.0,0.0,80 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,50.0,0.0,0.0,85 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,90.0,0.0,0.0,153 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,50.0,0.0,0.0,82 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,60.0,0.0,0.0,75 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,120.0,0.0,0.0,102 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,20.0,0.0,0.0,48 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,50.0,0.0,0.0,82 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,20.0,0.0,0.0,48 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,45.0,0.0,0.0,60 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,74.0,0.0,0.0,160 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,64.0,0.0,0.0,180 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,35.0,0.0,0.0,65 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,50.0,0.0,0.0,82 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,60.0,0.0,0.0,67 g,0.0,0.0,,,,,,,False,False
,,,,Ketchup & Sauce,tomato,0.0,45.0,0.0,0.0,60 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,20.0,0.0,0.0,45 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,39.0,0.0,0.0,35 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,39.0,0.0,0.0,35 g,0.0,0.0,,,,,,,False,False
,,,,Snacks & Munchies,munch,0.0,30.0,0.0,0.0,94 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,80.0,0.0,0.0,180 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,360.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,,,0.0,100.0,0.0,0.0,180 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,80.0,0.0,0.0,180 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,150.0,0.0,0.0,60 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,80.0,0.0,0.0,180 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,80.0,0.0,0.0,180 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,220.0,0.0,0.0,500 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,48.0,0.0,0.0,150 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,120.0,0.0,0.0,180 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,46.0,0.0,0.0,150 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,42.0,0.0,0.0,100 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,40.0,0.0,0.0,80 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,120.0,0.0,0.0,180 g,0.0,0.0,,,,,,,False,False
,,,,Ketchup & Sauce,tomato,0.0,60.0,0.0,0.0,70 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,130.0,0.0,0.0,180 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,55.0,0.0,0.0,100 g,0.0,0.0,,,,,,,False,False
,,,,Biscuits & Cookies,biscuit,0.0,130.0,0.0,0.0,180 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,80.0,0.0,0.0,180 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,64.0,0.0,0.0,200 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,149.0,0.0,0.0,450 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,149.0,0.0,0.0,500 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,62.0,0.0,0.0,200 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,50.0,0.0,0.0,100 g,0.0,0.0,,,,,,,False,False
,,,,Ready to Cook,instant,0.0,80.0,0.0,0.0,80 g,0.0,0.0,,,,,,,False,False
,,,,Ready to Cook,instant,0.0,80.0,0.0,0.0,80 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,50.0,0.0,0.0,100 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,80.0,0.0,0.0,80 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,20.0,0.0,0.0,65 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,20.0,0.0,0.0,65 g,0.0,0.0,,,,,,,False,False
,,,,Ketchup & Sauce,tomato,0.0,60.0,0.0,0.0,70 g,0.0,0.0,,,,,,,False,False
,,,,Chocolates & Candies,bar,0.0,60.0,0.0,0.0,50 g,0.0,0.0,,,,,,,False,False
,,,,Chocolates & Candies,bar,0.0,60.0,0.0,0.0,50 g,0.0,0.0,,,,,,,False,False
,,,,Chocolates & Candies,bar,0.0,75.0,0.0,0.0,50 g,0.0,0.0,,,,,,,False,False
,,,,Chocolates & Candies,chocolate,0.0,50.0,0.0,0.0,38 g,0.0,0.0,,,,,,,False,False
,,,,Chocolates & Candies,bar,0.0,50.0,0.0,0.0,38 g,0.0,0.0,,,,,,,False,False
,,,,Chocolates & Candies,bar,0.0,70.0,0.0,0.0,50 g,0.0,0.0,,,,,,,False,False
,,,,Chocolates & Candies,bar,0.0,75.0,0.0,0.0,50 g,0.0,0.0,,,,,,,False,False
,,,,Chocolates & Candies,bar,0.0,100.0,0.0,0.0,50 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,499.0,0.0,0.0,275 g,0.0,0.0,,,,,,,False,False
,,,,Snacks & Munchies,snack,0.0,45.0,0.0,0.0,40 g,0.0,0.0,,,,,,,False,False
,,,,Snacks & Munchies,snack,0.0,45.0,0.0,0.0,40 g,0.0,0.0,,,,,,,False,False
,,,,Snacks & Munchies,snack,0.0,45.0,0.0,0.0,35 g,0.0,0.0,,,,,,,False,False
,,,,Snacks & Munchies,snack,0.0,45.0,0.0,0.0,35 g,0.0,0.0,,,,,,,False,False
,,,,Snacks & Munchies,snack,0.0,45.0,0.0,0.0,35 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,235.0,0.0,0.0,760 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,175.0,0.0,0.0,400 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,250.0,0.0,0.0,400 g,0.0,0.0,,,,,,,False,False
,,,,Frozen Foods,frozen,0.0,325.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,,,0.0,190.0,0.0,0.0,340 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,245.0,0.0,0.0,400 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,179.0,0.0,0.0,400 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,160.0,0.0,0.0,375 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,110.0,0.0,0.0,500 g,0.0,0.0,,,,,,,False,False
,,,,Frozen Foods,frozen,0.0,295.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,,,0.0,150.0,0.0,0.0,400 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,335.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
,,,,,,0.0,110.0,0.0,0.0,275 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,90.0,0.0,0.0,425 g,0.0,0.0,,,,,,,False,False
,,,,,,0.0,295.0,0.0,0.0,,0.0,0.0,,,,,,,False,False
